A100-3-154,1,1,0,1,1,1,0,1,1,1,1
A100-3-155,1,1,1,1,1,1,0,1,1,0,0
A100-3-156,1,1,0,1,1,1,0,1,1,1,1
A100-3-157,1,1,1,1,1,1,0,1,1,1,1
A100-3-158,1,1,1,1,1,1,0,1,1,0,0
A100-3-159,1,1,1,1,1,1,0,1,1,0,1
A100-3-16,1,1,0,1,1,1,1,1,1,1,0
A100-3-160,1,1,1,1,1,1,1,1,1,0,0
A100-3-161,1,1,1,1,1,1,1,1,1,0,0
A100-3-162,1,1,0,1,1,1,1,1,1,0,0
A100-3-163,1,1,1,1,1,1,1,1,1,1,0
A100-3-164,1,1,1,1,1,1,1,1,1,1,1
A100-3-165,1,1,0,1,1,1,1,1,1,0,1
A100-3-166,1,1,0,1,1,1,1,1,1,0,0
A100-3-167,1,1,1,1,1,1,1,1,1,0,1
A100-3-168,1,1,0,1,1,1,0,1,1,1,1
A100-3-169,1,1,0,1,1,1,1,1,1,0,1
A100-3-17,1,1,1,1,1,1,0,1,1,1,0
A100-3-170,1,1,0,1,1,1,0,1,1,1,0
A100-3-171,1,1,0,1,1,1,1,1,1,1,1
A100-3-172,1,1,0,1,1,1,1,1,1,1,0
A100-3-173,1,1,0,1,1,1,1,1,1,0,1
A100-3-174,1,1,1,1,1,1,0,1,1,0,0
A100-3-175,1,1,1,1,1,1,0,1,1,0,1
A100-3-176,1,1,1,1,1,1,1,1,1,0,0
A100-3-177,1,1,1,1,1,1,1,1,1,0,0
A100-3-178,1,1,0,1,1,1,0,1,1,0,0
A100-3-179,1,1,1,1,1,1,1,1,1,0,1
A100-3-18,1,1,1,1,1,1,0,1,1,0,0
A100-3-180,1,1,1,1,1,1,0,1,1,1,1
A100-3-181,1,1,1,1,1,1,1,1,1,1,1
A100-3-182,1,1,0,1,1,1,0,1,1,1,0
A100-3-183,1,1,0,1,1,1,1,1,1,0,1
A100-3-184,1,1,0,1,1,1,1,1,1,1,0
A100-3-185,1,1,1,1,1,1,0,1,1,0,0
A100-3-186,1,1,1,1,1,1,1,1,1,1,1
A100-3-187,1,1,1,1,1,1,1,1,1,1,0
A100-3-188,1,1,0,1,1,1,1,1,1,0,1
A100-3-189,1,1,1,1,1,1,1,1,1,0,0
A100-3-19,1,1,1,1,1,1,0,1,1,1,0
A100-3-190,1,1,1,1,1,1,1,1,1,0,0
A100-3-191,1,1,0,1,1,1,0,1,1,1,1
A100-3-192,1,1,0,1,1,1,0,1,1,1,1
A100-3-193,1,1,1,1,1,1,0,1,1,0,1
A100-3-194,1,1,0,1,1,1,1,1,1,0,1
A100-3-195,1,1,1,1,1,1,1,1,1,1,1
A100-3-196,1,1,1,1,1,1,1,1,1,1,1
A100-3-197,1,1,0,1,1,1,0,1,1,1,1
A100-3-198,1,1,0,1,1,1,1,1,1,0,0
A100-3-199,1,1,0,1,1,1,1,1,1,0,1
A100-3-2,1,1,1,1,1,1,0,1,1,0,0
A100-3-20,1,1,0,1,1,1,1,1,1,1,1
A100-3-200,1,1,1,1,1,1,0,1,1,1,1
A100-3-201,1,1,0,1,1,1,0,1,1,1,0
A100-3-202,1,1,0,1,1,1,1,1,1,1,1
A100-3-203,1,1,1,1,1,1,1,1,1,0,1
A100-3-204,1,1,0,1,1,1,0,1,1,1,1
A100-3-205,1,1,1,1,1,1,1,1,1,0,0
A100-3-206,1,1,1,1,1,1,0,1,1,0,0
A100-3-207,1,1,0,1,1,1,0,1,1,1,1
A100-3-208,1,1,0,1,1,1,1,1,1,1,1
A100-3-209,1,1,1,1,1,1,1,1,1,1,0
A100-3-21,1,1,0,1,1,1,0,1,1,1,0
A100-3-210,1,1,0,1,1,1,0,1,1,0,1
A100-3-211,1,1,1,1,1,1,1,1,1,0,0
A100-3-212,1,1,1,1,1,1,1,1,1,1,1
A100-3-213,1,1,1,1,1,1,0,1,1,1,1
A100-3-214,1,1,1,1,1,1,1,1,1,0,0
A100-3-215,1,1,0,1,1,1,0,1,1,0,1
A100-3-216,1,1,1,1,1,1,1,1,1,0,0
A100-3-217,1,1,1,1,1,1,0,1,1,1,0
A100-3-218,1,1,1,1,1,1,1,1,1,0,0
A100-3-219,1,1,1,1,1,1,0,1,1,0,1
A100-3-22,1,1,1,1,1,1,1,1,1,0,0
A100-3-220,1,1,1,1,1,1,0,1,1,0,1
A100-3-221,1,1,0,1,1,1,0,1,1,1,1
A100-3-222,1,1,0,1,1,1,0,1,1,0,0
A100-3-223,1,1,1,1,1,1,1,1,1,1,0
A100-3-224,1,1,0,1,1,1,1,1,1,0,1
A100-3-225,1,1,0,1,1,1,1,1,1,1,1
A100-3-226,1,1,0,1,1,1,1,1,1,0,1
A100-3-227,1,1,1,1,1,1,0,1,1,1,0
A100-3-228,1,1,0,1,1,1,0,1,1,0,1
A100-3-229,1,1,0,1,1,1,0,1,1,1,0
A100-3-23,1,1,0,1,1,1,0,1,1,0,1
A100-3-230,1,1,1,1,1,1,0,1,1,0,1
A100-3-231,1,1,1,1,1,1,0,1,1,1,1
A100-3-232,1,1,1,1,1,1,0,1,1,0,1
A100-3-233,1,1,1,1,1,1,1,1,1,0,1
A100-3-234,1,1,1,1,1,1,1,1,1,1,1
A100-3-235,1,1,0,1,1,1,0,1,1,1,1
A100-3-236,1,1,0,1,1,1,0,1,1,1,0
A100-3-237,1,1,1,1,1,1,0,1,1,1,0
A100-3-238,1,1,1,1,1,1,0,1,1,1,1
A100-3-239,1,1,1,1,1,1,0,1,1,1,1
A100-3-24,1,1,1,1,1,1,0,1,1,0,1
A100-3-240,1,1,0,1,1,1,1,1,1,1,0
A100-3-241,1,1,0,1,1,1,1,1,1,0,1
A100-3-242,1,1,0,1,1,1,0,1,1,1,1
A100-3-243,1,1,0,1,1,1,1,1,1,0,0
A100-3-244,1,1,1,1,1,1,0,1,1,0,1
A100-3-245,1,1,0,1,1,1,1,1,1,1,1
A100-3-246,1,1,0,1,1,1,0,1,1,0,0
A100-3-247,1,1,0,1,1,1,0,1,1,1,0
A100-3-248,1,1,1,1,1,1,0,1,1,1,1
A100-3-249,1,1,0,1,1,1,1,1,1,1,0
A100-3-25,1,1,0,1,1,1,1,1,1,0,0
A100-3-250,1,1,1,1,1,1,0,1,1,0,1
A100-3-251,1,1,0,1,1,1,1,1,1,1,1
A100-3-252,1,1,0,1,1,1,1,1,1,1,1
A100-3-253,1,1,1,1,1,1,0,1,1,1,1
A100-3-254,1,1,0,1,1,1,0,1,1,1,1
A100-3-255,1,1,0,1,1,1,0,1,1,1,1
A100-3-256,1,1,0,1,1,1,0,1,1,0,0
A100-3-257,1,1,1,1,1,1,1,1,1,0,0
A100-3-258,1,1,0,1,1,1,0,1,1,1,1
A100-3-259,1,1,0,1,1,1,1,1,1,0,0
A100-3-26,1,1,1,1,1,1,1,1,1,1,1
A100-3-260,1,1,0,1,1,1,1,1,1,0,0
A100-3-261,1,1,0,1,1,1,0,1,1,1,1
A100-3-262,1,1,1,1,1,1,0,1,1,0,1
A100-3-263,1,1,0,1,1,1,0,1,1,0,0
A100-3-264,1,1,1,1,1,1,0,1,1,1,1
A100-3-265,1,1,1,1,1,1,0,1,1,1,0
A100-3-266,1,1,0,1,1,1,0,1,1,0,1
A100-3-267,1,1,1,1,1,1,0,1,1,0,0
A100-3-268,1,1,0,1,1,1,1,1,1,1,1
A100-3-269,1,1,0,1,1,1,0,1,1,0,0
A100-3-27,1,1,1,1,1,1,1,1,1,1,0
A100-3-270,1,1,1,1,1,1,0,1,1,0,0
A100-3-271,1,1,1,1,1,1,0,1,1,0,1
A100-3-272,1,1,0,1,1,1,1,1,1,1,1
A100-3-273,1,1,0,1,1,1,0,1,1,0,1
A100-3-274,1,1,0,1,1,1,1,1,1,1,1
A100-3-275,1,1,1,1,1,1,1,1,1,1,1
A100-3-276,1,1,1,1,1,1,1,1,1,0,1
A100-3-277,1,1,1,1,1,1,0,1,1,1,1
A100-3-278,1,1,1,1,1,1,0,1,1,0,1
A100-3-279,1,1,0,1,1,1,0,1,1,1,1
A100-3-28,1,1,0,1,1,1,0,1,1,1,0
A100-3-280,1,1,0,1,1,1,1,1,1,1,1
A100-3-281,1,1,0,1,1,1,0,1,1,0,0
A100-3-282,1,1,0,1,1,1,0,1,1,0,1
A100-3-283,1,1,0,1,1,1,1,1,1,1,0
A100-3-284,1,1,1,1,1,1,0,1,1,1,1
A100-3-285,1,1,1,1,1,1,1,1,1,1,0
A100-3-286,1,1,1,1,1,1,0,1,1,1,1
A100-3-287,1,1,0,1,1,1,0,1,1,0,0
A100-3-288,1,1,1,1,1,1,1,1,1,0,1
A100-3-289,1,1,0,1,1,1,1,1,1,0,1
A100-3-29,1,1,0,1,1,1,0,1,1,1,1
A100-3-290,1,1,1,1,1,1,1,1,1,1,0
A100-3-291,1,1,1,1,1,1,0,1,1,0,1
A100-3-292,1,1,1,1,1,1,0,1,1,1,1
A100-3-293,1,1,0,1,1,1,1,1,1,0,1
A100-3-294,1,1,0,1,1,1,0,1,1,0,1
A100-3-295,1,1,1,1,1,1,1,1,1,1,0
A100-3-296,1,1,1,1,1,1,1,1,1,1,1
A100-3-297,1,1,1,1,1,1,0,1,1,1,0
A100-3-298,1,1,0,1,1,1,1,1,1,1,0
A100-3-299,1,1,1,1,1,1,0,1,1,0,1
A100-3-3,1,1,0,1,1,1,0,1,1,0,0
A100-3-30,1,1,1,1,1,1,0,1,1,1,1
A100-3-300,1,1,0,1,1,1,1,1,1,1,1
A100-3-301,1,1,0,1,1,1,1,1,1,1,1
A100-3-302,1,1,1,1,1,1,1,1,1,1,1
A100-3-303,1,1,1,1,1,1,1,1,1,0,1
A100-3-304,1,1,1,1,1,1,1,1,1,1,1
A100-3-305,1,1,0,1,1,1,0,1,1,1,1
A100-3-306,1,1,1,1,1,1,0,1,1,1,1
A100-3-307,1,1,1,1,1,1,0,1,1,1,0
A100-3-308,1,1,0,1,1,1,0,1,1,1,0
A100-3-309,1,1,1,1,1,1,0,1,1,0,0
A100-3-31,1,1,0,1,1,1,1,1,1,1,1
A100-3-310,1,1,0,1,1,1,1,1,1,1,0
A100-3-311,1,1,1,1,1,1,1,1,1,1,0
A100-3-312,1,1,0,1,1,1,0,1,1,1,0
A100-3-313,1,1,1,1,1,1,1,1,1,1,1
A100-3-314,1,1,0,1,1,1,0,1,1,1,1
A100-3-315,1,1,0,1,1,1,0,1,1,1,1
A100-3-316,1,1,1,1,1,1,0,1,1,0,1
A100-3-317,1,1,1,1,1,1,1,1,1,1,1
A100-3-318,1,1,0,1,1,1,0,1,1,0,0
A100-3-319,1,1,0,1,1,1,0,1,1,0,0
A100-3-32,1,1,1,1,1,1,0,1,1,1,0
A100-3-320,1,1,1,1,1,1,1,1,1,0,1
A100-3-321,1,1,0,1,1,1,1,1,1,0,1
A100-3-322,1,1,1,1,1,1,1,1,1,1,0
A100-3-323,1,1,1,1,1,1,1,1,1,0,0
A100-3-324,1,1,1,1,1,1,0,1,1,0,1
A100-3-325,1,1,1,1,1,1,1,1,1,1,0
A100-3-326,1,1,1,1,1,1,1,1,1,1,1
A100-3-327,1,1,1,1,1,1,0,1,1,0,1
A100-3-328,1,1,0,1,1,1,0,1,1,0,1
A100-3-329,1,1,0,1,1,1,1,1,1,1,0
A100-3-33,1,1,1,1,1,1,1,1,1,0,0
A100-3-330,1,1,1,1,1,1,1,1,1,0,1
A100-3-331,1,1,0,1,1,1,1,1,1,0,0
A100-3-332,1,1,0,1,1,1,1,1,1,1,1
A100-3-333,1,1,0,1,1,1,1,1,1,1,0
A100-3-334,1,1,1,1,1,1,1,1,1,1,1
A100-3-335,1,1,0,1,1,1,1,1,1,0,1
A100-3-336,1,1,1,1,1,1,1,1,1,0,1
A100-3-337,1,1,0,1,1,1,1,1,1,1,1
A100-3-338,1,1,1,1,1,1,0,1,1,1,1
A100-3-339,1,1,0,1,1,1,0,1,1,0,0
A100-3-34,1,1,0,1,1,1,1,1,1,1,1
A100-3-340,1,1,0,1,1,1,0,1,1,1,1
A100-3-341,1,1,0,1,1,1,1,1,1,0,0
A100-3-342,1,1,1,1,1,1,1,1,1,1,0
A100-3-343,1,1,1,1,1,1,1,1,1,0,1
A100-3-344,1,1,0,1,1,1,1,1,1,0,1
A100-3-345,1,1,1,1,1,1,0,1,1,1,1
A100-3-346,1,1,1,1,1,1,0,1,1,0,0
A100-3-347,1,1,0,1,1,1,1,1,1,0,1
A100-3-348,1,1,1,1,1,1,1,1,1,0,0
A100-3-349,1,1,1,1,1,1,1,1,1,1,0
A100-3-35,1,1,0,1,1,1,0,1,1,0,1
A100-3-350,1,1,0,1,1,1,0,1,1,0,1
A100-3-351,1,1,1,1,1,1,0,1,1,0,0
A100-3-352,1,1,0,1,1,1,0,1,1,0,1
A100-3-353,1,1,0,1,1,1,0,1,1,1,1
A100-3-354,1,1,0,1,1,1,1,1,1,1,1
A100-3-355,1,1,0,1,1,1,0,1,1,1,0
A100-3-356,1,1,0,1,1,1,0,1,1,0,1
A100-3-357,1,1,1,1,1,1,0,1,1,1,1
A100-3-358,1,1,0,1,1,1,1,1,1,0,0
A100-3-359,1,1,1,1,1,1,0,1,1,0,0
A100-3-36,1,1,1,1,1,1,0,1,1,0,0
A100-3-360,1,1,0,1,1,1,1,1,1,0,0
A100-3-361,1,1,1,1,1,1,1,1,1,0,1
A100-3-362,1,1,0,1,1,1,0,1,1,1,1
A100-3-363,1,1,0,1,1,1,1,1,1,0,1
A100-3-364,1,1,1,1,1,1,0,1,1,1,1
A100-3-365,1,1,1,1,1,1,1,1,1,0,0
A100-3-366,1,1,1,1,1,1,1,1,1,1,1
A100-3-367,1,1,1,1,1,1,1,1,1,0,1
A100-3-368,1,1,1,1,1,1,0,1,1,0,0
A100-3-369,1,1,1,1,1,1,1,1,1,1,0
A100-3-37,1,1,1,1,1,1,0,1,1,1,1
A100-3-370,1,1,1,1,1,1,0,1,1,1,1
A100-3-371,1,1,1,1,1,1,0,1,1,0,1
A100-3-372,1,1,0,1,1,1,0,1,1,0,1
A100-3-373,1,1,0,1,1,1,1,1,1,0,0
A100-3-374,1,1,1,1,1,1,1,1,1,0,1
A100-3-375,1,1,1,1,1,1,0,1,1,0,1
A100-3-376,1,1,0,1,1,1,1,1,1,0,1
A100-3-377,1,1,0,1,1,1,1,1,1,1,1
A100-3-378,1,1,1,1,1,1,1,1,1,0,1
A100-3-379,1,1,1,1,1,1,0,1,1,0,1
A100-3-38,1,1,0,1,1,1,1,1,1,0,1
A100-3-380,1,1,0,1,1,1,0,1,1,1,0
A100-3-381,1,1,0,1,1,1,0,1,1,1,0
A100-3-382,1,1,1,1,1,1,0,1,1,0,0
A100-3-383,1,1,0,1,1,1,0,1,1,0,0
A100-3-384,1,1,0,1,1,1,0,1,1,0,0
A100-3-385,1,1,1,1,1,1,0,1,1,0,1
A100-3-386,1,1,1,1,1,1,1,1,1,1,1
A100-3-387,1,1,0,1,1,1,1,1,1,0,1
A100-3-388,1,1,1,1,1,1,1,1,1,1,0
A100-3-389,1,1,1,1,1,1,1,1,1,0,0
A100-3-39,1,1,1,1,1,1,1,1,1,1,1
A100-3-390,1,1,0,1,1,1,0,1,1,0,0
A100-3-391,1,1,1,1,1,1,1,1,1,0,0
A100-3-392,1,1,1,1,1,1,1,1,1,0,1
A100-3-393,1,1,1,1,1,1,1,1,1,0,1
A100-3-394,1,1,0,1,1,1,1,1,1,1,1
A100-3-395,1,1,1,1,1,1,0,1,1,1,0
A100-3-396,1,1,0,1,1,1,0,1,1,1,0
A100-3-397,1,1,1,1,1,1,0,1,1,0,0
A100-3-398,1,1,1,1,1,1,1,1,1,1,0
A100-3-399,1,1,1,1,1,1,1,1,1,0,1
A100-3-4,1,1,0,1,1,1,0,1,1,0,0
A100-3-40,1,1,1,1,1,1,1,1,1,1,1
A100-3-400,1,1,0,1,1,1,0,1,1,0,0
A100-3-401,1,1,0,1,1,1,0,1,1,1,1
A100-3-402,1,1,1,1,1,1,0,1,1,1,0
A100-3-403,1,1,0,1,1,1,1,1,1,1,0
A100-3-404,1,1,0,1,1,1,0,1,1,1,0
A100-3-405,1,1,1,1,1,1,0,1,1,0,1
A100-3-406,1,1,0,1,1,1,1,1,1,1,1
A100-3-407,1,1,1,1,1,1,1,1,1,1,0
A100-3-408,1,1,0,1,1,1,0,1,1,1,0
A100-3-409,1,1,0,1,1,1,1,1,1,0,0
A100-3-41,1,1,0,1,1,1,0,1,1,0,0
A100-3-410,1,1,0,1,1,1,1,1,1,1,0
A100-3-411,1,1,0,1,1,1,0,1,1,1,0
A100-3-412,1,1,1,1,1,1,1,1,1,1,1
A100-3-413,1,1,0,1,1,1,1,1,1,0,0
A100-3-414,1,1,0,1,1,1,0,1,1,0,0
A100-3-415,1,1,0,1,1,1,0,1,1,1,1
A100-3-416,1,1,0,1,1,1,0,1,1,1,0
A100-3-417,1,1,1,1,1,1,0,1,1,0,1
A100-3-418,1,1,1,1,1,1,0,1,1,1,1
A100-3-419,1,1,0,1,1,1,0,1,1,0,1
A100-3-42,1,1,1,1,1,1,1,1,1,0,1
A100-3-420,1,1,0,1,1,1,1,1,1,1,1
A100-3-421,1,1,1,1,1,1,1,1,1,1,1
A100-3-422,1,1,0,1,1,1,1,1,1,0,1
A100-3-423,1,1,1,1,1,1,1,1,1,0,1
A100-3-424,1,1,0,1,1,1,1,1,1,1,1
A100-3-425,1,1,1,1,1,1,1,1,1,0,0
A100-3-426,1,1,1,1,1,1,0,1,1,0,0
A100-3-427,1,1,0,1,1,1,1,1,1,0,1
A100-3-428,1,1,1,1,1,1,0,1,1,0,0
A100-3-429,1,1,1,1,1,1,1,1,1,1,1
A100-3-43,1,1,0,1,1,1,0,1,1,0,1
A100-3-430,1,1,1,1,1,1,0,1,1,0,1
A100-3-431,1,1,0,1,1,1,1,1,1,0,0
A100-3-432,1,1,0,1,1,1,0,1,1,1,0
A100-3-433,1,1,0,1,1,1,1,1,1,1,0
A100-3-434,1,1,1,1,1,1,0,1,1,0,0
A100-3-435,1,1,1,1,1,1,0,1,1,1,1
A100-3-436,1,1,0,1,1,1,0,1,1,0,0
A100-3-437,1,1,1,1,1,1,1,1,1,1,0
A100-3-438,1,1,0,1,1,1,1,1,1,0,1
A100-3-439,1,1,0,1,1,1,1,1,1,1,1
A100-3-44,1,1,0,1,1,1,0,1,1,0,1
A100-3-440,1,1,0,1,1,1,1,1,1,0,1
A100-3-441,1,1,1,1,1,1,0,1,1,0,1
A100-3-442,1,1,1,1,1,1,1,1,1,0,0
A100-3-443,1,1,1,1,1,1,0,1,1,0,0
A100-3-444,1,1,1,1,1,1,0,1,1,1,0
A100-3-445,1,1,1,1,1,1,0,1,1,1,0
A100-3-446,1,1,0,1,1,1,0,1,1,1,0
A100-3-447,1,1,0,1,1,1,0,1,1,0,1
A100-3-448,1,1,0,1,1,1,0,1,1,1,0
A100-3-449,1,1,0,1,1,1,1,1,1,1,1
A100-3-45,1,1,0,1,1,1,0,1,1,1,0
A100-3-450,1,1,1,1,1,1,0,1,1,1,0
A100-3-451,1,1,1,1,1,1,0,1,1,1,1
A100-3-452,1,1,1,1,1,1,0,1,1,0,0
A100-3-453,1,1,0,1,1,1,1,1,1,1,1
A100-3-454,1,1,1,1,1,1,1,1,1,0,1
A100-3-455,1,1,0,1,1,1,0,1,1,1,1
A100-3-456,1,1,0,1,1,1,0,1,1,0,1
A100-3-457,1,1,1,1,1,1,0,1,1,0,1
A100-3-458,1,1,1,1,1,1,1,1,1,1,0
A100-3-459,1,1,0,1,1,1,0,1,1,1,0
A100-3-46,1,1,0,1,1,1,0,1,1,1,1
A100-3-460,1,1,1,1,1,1,0,1,1,1,0
A100-3-461,1,1,1,1,1,1,0,1,1,1,1
A100-3-462,1,1,1,1,1,1,1,1,1,1,0
A100-3-463,1,1,1,1,1,1,1,1,1,0,0
A100-3-464,1,1,0,1,1,1,1,1,1,1,1
A100-3-465,1,1,0,1,1,1,1,1,1,1,1
A100-3-466,1,1,1,1,1,1,1,1,1,0,1
A100-3-467,1,1,1,1,1,1,0,1,1,1,1
A100-3-468,1,1,1,1,1,1,1,1,1,1,0
A100-3-469,1,1,0,1,1,1,0,1,1,1,0
A100-3-47,1,1,0,1,1,1,1,1,1,0,1
A100-3-470,1,1,0,1,1,1,1,1,1,1,1
A100-3-471,1,1,1,1,1,1,0,1,1,0,1
A100-3-472,1,1,1,1,1,1,1,1,1,0,0
A100-3-473,1,1,0,1,1,1,0,1,1,0,1
A100-3-474,1,1,1,1,1,1,0,1,1,0,1
A100-3-475,1,1,1,1,1,1,1,1,1,1,0
A100-3-476,1,1,1,1,1,1,0,1,1,0,0
A100-3-477,1,1,1,1,1,1,1,1,1,1,1
A100-3-478,1,1,1,1,1,1,0,1,1,0,1
A100-3-479,1,1,0,1,1,1,0,1,1,0,0
A100-3-48,1,1,0,1,1,1,1,1,1,1,1
A100-3-480,1,1,0,1,1,1,1,1,1,0,1
A100-3-481,1,1,1,1,1,1,0,1,1,0,1
A100-3-482,1,1,1,1,1,1,1,1,1,0,1
A100-3-483,1,1,0,1,1,1,1,1,1,0,0
A100-3-484,1,1,0,1,1,1,1,1,1,0,0
A100-3-485,1,1,0,1,1,1,0,1,1,1,1
A100-3-486,1,1,0,1,1,1,0,1,1,1,1
A100-3-487,1,1,0,1,1,1,0,1,1,1,1
A100-3-488,1,1,1,1,1,1,1,1,1,0,1
A100-3-489,1,1,0,1,1,1,0,1,1,1,1
A100-3-49,1,1,1,1,1,1,0,1,1,1,0
A100-3-490,1,1,0,1,1,1,0,1,1,1,0
A100-3-491,1,1,1,1,1,1,1,1,1,1,1
A100-3-492,1,1,1,1,1,1,0,1,1,0,1
A100-3-493,1,1,1,1,1,1,0,1,1,0,1
A100-3-494,1,1,1,1,1,1,1,1,1,0,0
A100-3-495,1,1,1,1,1,1,1,1,1,1,0
A100-3-496,1,1,0,1,1,1,0,1,1,1,0
A100-3-497,1,1,0,1,1,1,0,1,1,1,0
A100-3-498,1,1,1,1,1,1,1,1,1,1,0
A100-3-499,1,1,0,1,1,1,0,1,1,0,1
A100-3-5,1,1,1,1,1,1,0,1,1,0,0
A100-3-50,1,1,1,1,1,1,0,1,1,0,1
A100-3-500,1,1,1,1,1,1,1,1,1,1,1
A100-3-501,1,1,0,1,1,1,1,1,1,0,1
A100-3-502,1,1,1,1,1,1,0,1,1,1,0
A100-3-503,1,1,0,1,1,1,1,1,1,1,0
A100-3-504,1,1,0,1,1,1,0,1,1,1,0
A100-3-505,1,1,1,1,1,1,0,1,1,0,1
A100-3-506,1,1,0,1,1,1,1,1,1,1,1
A100-3-507,1,1,1,1,1,1,1,1,1,1,0
A100-3-508,1,1,1,1,1,1,0,1,1,0,0
A100-3-509,1,1,0,1,1,1,0,1,1,0,1
A100-3-51,1,1,1,1,1,1,1,1,1,0,1
A100-3-510,1,1,0,1,1,1,1,1,1,0,0
A100-3-511,1,1,1,1,1,1,0,1,1,0,1
A100-3-512,1,1,0,1,1,1,0,1,1,0,1
A100-3-513,1,1,0,1,1,1,1,1,1,1,0
A100-3-514,1,1,1,1,1,1,1,1,1,0,0
A100-3-515,1,1,1,1,1,1,0,1,1,0,0
A100-3-516,1,1,0,1,1,1,0,1,1,1,0
A100-3-517,1,1,0,1,1,1,0,1,1,1,1
A100-3-518,1,1,0,1,1,1,1,1,1,0,1
A100-3-519,1,1,1,1,1,1,1,1,1,0,1
A100-3-52,1,1,0,1,1,1,0,1,1,0,1
A100-3-520,1,1,1,1,1,1,1,1,1,1,0
A100-3-521,1,1,0,1,1,1,1,1,1,0,0
A100-3-522,1,1,0,1,1,1,1,1,1,1,0
A100-3-523,1,1,0,1,1,1,0,1,1,1,0
A100-3-524,1,1,0,1,1,1,1,1,1,0,1
A100-3-525,1,1,0,1,1,1,1,1,1,0,0
A100-3-526,1,1,0,1,1,1,0,1,1,1,1
A100-3-527,1,1,0,1,1,1,1,1,1,1,0
A100-3-528,1,1,1,1,1,1,1,1,1,0,1
A100-3-529,1,1,1,1,1,1,0,1,1,1,1
A100-3-53,1,1,0,1,1,1,1,1,1,0,1
A100-3-530,1,1,0,1,1,1,1,1,1,0,0
A100-3-531,1,1,0,1,1,1,1,1,1,1,0
A100-3-532,1,1,0,1,1,1,0,1,1,1,1
